sample_id,exp_id,assay_id,assay_index,global_index,label,magnification,channel_name,sequence,z_plane,well_diameter_um,x_fov,y_fov,r_fov,x,y,r,filepath
9996_0001_021205,exp-20260204102540-9996,assay-20260204103330-9793,1,21205,live,4.0,BF,0,0,30.0,1567.0,3691.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_021205.png
9996_0001_103394,exp-20260204102540-9996,assay-20260204103330-9793,1,103394,live,4.0,BF,0,0,30.0,3821.0,2781.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_103394.png
9996_0001_015227,exp-20260204102540-9996,assay-20260204103330-9793,1,15227,live,4.0,BF,0,0,30.0,4252.0,2725.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_015227.png
9996_0001_067597,exp-20260204102540-9996,assay-20260204103330-9793,1,67597,live,4.0,BF,0,0,30.0,3043.0,988.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_067597.png
9996_0001_117779,exp-20260204102540-9996,assay-20260204103330-9793,1,117779,live,4.0,BF,0,0,30.0,3736.0,3582.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_117779.png
9996_0001_108031,exp-20260204102540-9996,assay-20260204103330-9793,1,108031,live,4.0,BF,0,0,30.0,4607.0,3448.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_108031.png
9996_0001_070620,exp-20260204102540-9996,assay-20260204103330-9793,1,70620,live,4.0,BF,0,0,30.0,2590.0,819.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_070620.png
9996_0001_011046,exp-20260204102540-9996,assay-20260204103236-0469,1,11046,live,4.0,BF,0,0,30.0,3955.0,760.0,36.0,112.0,112.0,89.6,images/9996_0001_011046.png
9996_0001_085667,exp-20260204102540-9996,assay-20260204103330-9793,1,85667,live,4.0,BF,0,0,30.0,4283.0,3383.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_085667.png
9996_0001_088921,exp-20260204102540-9996,assay-20260204103330-9793,1,88921,live,4.0,BF,0,0,30.0,3655.0,3249.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_088921.png
9996_0001_011153,exp-20260204102540-9996,assay-20260204103236-0469,1,11153,live,4.0,BF,0,0,30.0,4261.0,992.0,36.0,112.0,112.0,89.6,images/9996_0001_011153.png
9996_0001_056141,exp-20260204102540-9996,assay-20260204103330-9793,1,56141,live,4.0,BF,0,0,30.0,2935.0,2178.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_056141.png
9996_0001_111934,exp-20260204102540-9996,assay-20260204103330-9793,1,111934,live,4.0,BF,0,0,30.0,1719.0,2954.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_111934.png
9996_0001_015947,exp-20260204102540-9996,assay-20260204103330-9793,1,15947,live,4.0,BF,0,0,30.0,2866.0,3031.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_015947.png
9996_0001_074025,exp-20260204102540-9996,assay-20260204103330-9793,1,74025,live,4.0,BF,0,0,30.0,2443.0,1465.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_074025.png
9996_0001_050394,exp-20260204102540-9996,assay-20260204103236-0469,1,50394,live,4.0,BF,0,0,30.0,3782.0,4123.0,36.0,112.0,112.0,89.6,images/9996_0001_050394.png
9996_0001_100190,exp-20260204102540-9996,assay-20260204103330-9793,1,100190,live,4.0,BF,0,0,30.0,4822.0,2143.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_100190.png
9996_0001_066446,exp-20260204102540-9996,assay-20260204103330-9793,1,66446,live,4.0,BF,0,0,30.0,2656.0,3492.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_066446.png
9996_0001_006063,exp-20260204102540-9996,assay-20260204103330-9793,1,6063,live,4.0,BF,0,0,30.0,2325.0,1798.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_006063.png
9996_0001_041403,exp-20260204102540-9996,assay-20260204103330-9793,1,41403,live,4.0,BF,0,0,30.0,604.0,4060.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_041403.png
9996_0001_035936,exp-20260204102540-9996,assay-20260204103330-9793,1,35936,live,4.0,BF,0,0,30.0,1557.0,2686.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_035936.png
9996_0001_096352,exp-20260204102540-9996,assay-20260204103330-9793,1,96352,live,4.0,BF,0,0,30.0,3152.0,1380.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_096352.png
9996_0001_075310,exp-20260204102540-9996,assay-20260204103330-9793,1,75310,live,4.0,BF,0,0,30.0,3932.0,1643.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_075310.png
9996_0001_075722,exp-20260204102540-9996,assay-20260204103330-9793,1,75722,live,4.0,BF,0,0,30.0,4408.0,973.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_075722.png
9996_0001_064650,exp-20260204102540-9996,assay-20260204103330-9793,1,64650,live,4.0,BF,0,0,30.0,843.0,3632.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_064650.png
9996_0001_064753,exp-20260204102540-9996,assay-20260204103330-9793,1,64753,live,4.0,BF,0,0,30.0,928.0,3989.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_064753.png
9996_0001_101743,exp-20260204102540-9996,assay-20260204103330-9793,1,101743,live,4.0,BF,0,0,30.0,2969.0,1801.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_101743.png
9996_0001_088865,exp-20260204102540-9996,assay-20260204103330-9793,1,88865,live,4.0,BF,0,0,30.0,4737.0,3780.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_088865.png
9996_0001_014616,exp-20260204102540-9996,assay-20260204103236-0469,1,14616,live,4.0,BF,0,0,30.0,725.0,2631.0,36.0,112.0,112.0,89.6,images/9996_0001_014616.png
9996_0001_080884,exp-20260204102540-9996,assay-20260204103330-9793,1,80884,live,4.0,BF,0,0,30.0,2469.0,2912.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_080884.png
9996_0001_097258,exp-20260204102540-9996,assay-20260204103330-9793,1,97258,live,4.0,BF,0,0,30.0,2712.0,982.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_097258.png
9996_0001_049097,exp-20260204102540-9996,assay-20260204103236-0469,1,49097,live,4.0,BF,0,0,30.0,3162.0,3376.0,36.0,112.0,112.0,89.6,images/9996_0001_049097.png
9996_0001_067807,exp-20260204102540-9996,assay-20260204103330-9793,1,67807,live,4.0,BF,0,0,30.0,4543.0,341.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_067807.png
9996_0001_107096,exp-20260204102540-9996,assay-20260204103330-9793,1,107096,live,4.0,BF,0,0,30.0,4923.0,1574.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_107096.png
9996_0001_001229,exp-20260204102540-9996,assay-20260204103236-0469,1,1229,live,4.0,BF,0,0,30.0,4633.0,699.0,36.0,112.0,112.0,89.6,images/9996_0001_001229.png
9996_0001_024057,exp-20260204102540-9996,assay-20260204103330-9793,1,24057,live,4.0,BF,0,0,30.0,3299.0,733.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_024057.png
9996_0001_102652,exp-20260204102540-9996,assay-20260204103330-9793,1,102652,live,4.0,BF,0,0,30.0,4517.0,914.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_102652.png
9996_0001_108408,exp-20260204102540-9996,assay-20260204103330-9793,1,108408,live,4.0,BF,0,0,30.0,1705.0,3283.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_108408.png
9996_0001_055365,exp-20260204102540-9996,assay-20260204103330-9793,1,55365,live,4.0,BF,0,0,30.0,3466.0,2372.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_055365.png
9996_0001_098052,exp-20260204102540-9996,assay-20260204103330-9793,1,98052,live,4.0,BF,0,0,30.0,4310.0,1217.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_098052.png
9996_0001_111649,exp-20260204102540-9996,assay-20260204103330-9793,1,111649,live,4.0,BF,0,0,30.0,4915.0,2642.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_111649.png
9996_0001_083913,exp-20260204102540-9996,assay-20260204103330-9793,1,83913,live,4.0,BF,0,0,30.0,2370.0,2745.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_083913.png
9996_0001_032429,exp-20260204102540-9996,assay-20260204103330-9793,1,32429,live,4.0,BF,0,0,30.0,706.0,2385.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_032429.png
9996_0001_087753,exp-20260204102540-9996,assay-20260204103330-9793,1,87753,live,4.0,BF,0,0,30.0,5006.0,3464.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_087753.png
9996_0001_019795,exp-20260204102540-9996,assay-20260204103330-9793,1,19795,live,4.0,BF,0,0,30.0,4272.0,3842.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_019795.png
9996_0001_022462,exp-20260204102540-9996,assay-20260204103330-9793,1,22462,live,4.0,BF,0,0,30.0,399.0,850.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_022462.png
9996_0001_081837,exp-20260204102540-9996,assay-20260204103330-9793,1,81837,live,4.0,BF,0,0,30.0,3084.0,2623.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_081837.png
9996_0001_015585,exp-20260204102540-9996,assay-20260204103330-9793,1,15585,live,4.0,BF,0,0,30.0,960.0,3168.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_015585.png
9996_0001_075910,exp-20260204102540-9996,assay-20260204103330-9793,1,75910,live,4.0,BF,0,0,30.0,4372.0,1633.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_075910.png
9996_0001_098305,exp-20260204102540-9996,assay-20260204103330-9793,1,98305,live,4.0,BF,0,0,30.0,955.0,1948.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_098305.png
9996_0001_004674,exp-20260204102540-9996,assay-20260204103330-9793,1,4674,live,4.0,BF,0,0,30.0,1540.0,1217.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_004674.png
9996_0001_060367,exp-20260204102540-9996,assay-20260204103330-9793,1,60367,live,4.0,BF,0,0,30.0,1495.0,2825.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_060367.png
9996_0001_117273,exp-20260204102540-9996,assay-20260204103330-9793,1,117273,live,4.0,BF,0,0,30.0,919.0,3916.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_117273.png
9996_0001_041294,exp-20260204102540-9996,assay-20260204103330-9793,1,41294,live,4.0,BF,0,0,30.0,1018.0,3657.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_041294.png
9996_0001_113069,exp-20260204102540-9996,assay-20260204103330-9793,1,113069,live,4.0,BF,0,0,30.0,1949.0,3366.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_113069.png
9996_0001_071706,exp-20260204102540-9996,assay-20260204103330-9793,1,71706,live,4.0,BF,0,0,30.0,1545.0,1231.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_071706.png
9996_0001_109771,exp-20260204102540-9996,assay-20260204103330-9793,1,109771,live,4.0,BF,0,0,30.0,2663.0,3762.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_109771.png
9996_0001_016760,exp-20260204102540-9996,assay-20260204103330-9793,1,16760,live,4.0,BF,0,0,30.0,1954.0,2985.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_016760.png
9996_0001_012208,exp-20260204102540-9996,assay-20260204103330-9793,1,12208,live,4.0,BF,0,0,30.0,2021.0,1919.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_012208.png
9996_0001_022337,exp-20260204102540-9996,assay-20260204103330-9793,1,22337,live,4.0,BF,0,0,30.0,726.0,397.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_022337.png
9996_0001_049220,exp-20260204102540-9996,assay-20260204103236-0469,1,49220,live,4.0,BF,0,0,30.0,996.0,3618.0,36.0,112.0,112.0,89.6,images/9996_0001_049220.png
9996_0001_059845,exp-20260204102540-9996,assay-20260204103330-9793,1,59845,live,4.0,BF,0,0,30.0,3430.0,3184.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_059845.png
9996_0001_063040,exp-20260204102540-9996,assay-20260204103330-9793,1,63040,live,4.0,BF,0,0,30.0,2754.0,3777.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_063040.png
9996_0001_102405,exp-20260204102540-9996,assay-20260204103330-9793,1,102405,live,4.0,BF,0,0,30.0,3520.0,754.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_102405.png
9996_0001_005859,exp-20260204102540-9996,assay-20260204103330-9793,1,5859,live,4.0,BF,0,0,30.0,1299.0,1789.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_005859.png
9996_0001_020770,exp-20260204102540-9996,assay-20260204103330-9793,1,20770,live,4.0,BF,0,0,30.0,4473.0,3652.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_020770.png
9996_0001_100349,exp-20260204102540-9996,assay-20260204103330-9793,1,100349,live,4.0,BF,0,0,30.0,919.0,1921.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_100349.png
9996_0001_016026,exp-20260204102540-9996,assay-20260204103236-0469,1,16026,live,4.0,BF,0,0,30.0,339.0,2997.0,36.0,112.0,112.0,89.6,images/9996_0001_016026.png
9996_0001_067367,exp-20260204102540-9996,assay-20260204103330-9793,1,67367,live,4.0,BF,0,0,30.0,2193.0,881.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_067367.png
9996_0001_019766,exp-20260204102540-9996,assay-20260204103330-9793,1,19766,live,4.0,BF,0,0,30.0,4273.0,3739.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_019766.png
9996_0001_062028,exp-20260204102540-9996,assay-20260204103330-9793,1,62028,live,4.0,BF,0,0,30.0,2925.0,2883.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_062028.png
9996_0001_032612,exp-20260204102540-9996,assay-20260204103330-9793,1,32612,live,4.0,BF,0,0,30.0,1351.0,2340.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_032612.png
9996_0001_071083,exp-20260204102540-9996,assay-20260204103330-9793,1,71083,live,4.0,BF,0,0,30.0,3504.0,305.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_071083.png
9996_0001_020746,exp-20260204102540-9996,assay-20260204103330-9793,1,20746,live,4.0,BF,0,0,30.0,4767.0,3552.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_020746.png
9996_0001_072223,exp-20260204102540-9996,assay-20260204103330-9793,1,72223,live,4.0,BF,0,0,30.0,4033.0,1606.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_072223.png
9996_0001_068574,exp-20260204102540-9996,assay-20260204103330-9793,1,68574,live,4.0,BF,0,0,30.0,2512.0,845.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_068574.png
9996_0001_073709,exp-20260204102540-9996,assay-20260204103330-9793,1,73709,live,4.0,BF,0,0,30.0,1655.0,1054.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_073709.png
9996_0001_015471,exp-20260204102540-9996,assay-20260204103330-9793,1,15471,live,4.0,BF,0,0,30.0,1080.0,2763.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_015471.png
9996_0001_056976,exp-20260204102540-9996,assay-20260204103330-9793,1,56976,live,4.0,BF,0,0,30.0,1611.0,2230.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_056976.png
9996_0001_027906,exp-20260204102540-9996,assay-20260204103330-9793,1,27906,live,4.0,BF,0,0,30.0,772.0,1424.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_027906.png
9996_0001_000367,exp-20260204102540-9996,assay-20260204103330-9793,1,367,live,4.0,BF,0,0,30.0,1513.0,1014.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_000367.png
9996_0001_109104,exp-20260204102540-9996,assay-20260204103330-9793,1,109104,live,4.0,BF,0,0,30.0,4605.0,3611.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_109104.png
9996_0001_118575,exp-20260204102540-9996,assay-20260204103330-9793,1,118575,live,4.0,BF,0,0,30.0,2680.0,3529.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_118575.png
9996_0001_062068,exp-20260204102540-9996,assay-20260204103330-9793,1,62068,live,4.0,BF,0,0,30.0,2719.0,3034.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_062068.png
9996_0001_100032,exp-20260204102540-9996,assay-20260204103330-9793,1,100032,live,4.0,BF,0,0,30.0,3941.0,2288.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_100032.png
9996_0001_019871,exp-20260204102540-9996,assay-20260204103330-9793,1,19871,live,4.0,BF,0,0,30.0,4476.0,4096.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_019871.png
9996_0001_048145,exp-20260204102540-9996,assay-20260204103236-0469,1,48145,live,4.0,BF,0,0,30.0,4461.0,3281.0,36.0,112.0,112.0,89.6,images/9996_0001_048145.png
9996_0001_011924,exp-20260204102540-9996,assay-20260204103330-9793,1,11924,live,4.0,BF,0,0,30.0,4425.0,2433.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_011924.png
9996_0001_087808,exp-20260204102540-9996,assay-20260204103330-9793,1,87808,live,4.0,BF,0,0,30.0,4828.0,3666.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_087808.png
9996_0001_101631,exp-20260204102540-9996,assay-20260204103330-9793,1,101631,live,4.0,BF,0,0,30.0,2234.0,2101.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_101631.png
9996_0001_031479,exp-20260204102540-9996,assay-20260204103330-9793,1,31479,live,4.0,BF,0,0,30.0,2092.0,1930.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_031479.png
9996_0001_027331,exp-20260204102540-9996,assay-20260204103330-9793,1,27331,live,4.0,BF,0,0,30.0,3003.0,1583.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_027331.png
9996_0001_117244,exp-20260204102540-9996,assay-20260204103330-9793,1,117244,live,4.0,BF,0,0,30.0,919.0,3815.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_117244.png
9996_0001_097594,exp-20260204102540-9996,assay-20260204103330-9793,1,97594,live,4.0,BF,0,0,30.0,3822.0,1450.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_097594.png
9996_0001_061404,exp-20260204102540-9996,assay-20260204103330-9793,1,61404,live,4.0,BF,0,0,30.0,1929.0,2840.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_061404.png
9996_0001_071006,exp-20260204102540-9996,assay-20260204103330-9793,1,71006,live,4.0,BF,0,0,30.0,5055.0,737.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_071006.png
9996_0001_101488,exp-20260204102540-9996,assay-20260204103330-9793,1,101488,live,4.0,BF,0,0,30.0,531.0,2344.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_101488.png
9996_0001_001696,exp-20260204102540-9996,assay-20260204103236-0469,1,1696,live,4.0,BF,0,0,30.0,4532.0,1011.0,36.0,112.0,112.0,89.6,images/9996_0001_001696.png
9996_0001_099100,exp-20260204102540-9996,assay-20260204103330-9793,1,99100,live,4.0,BF,0,0,30.0,4679.0,1926.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_099100.png
9996_0001_045518,exp-20260204102540-9996,assay-20260204103330-9793,1,45518,live,4.0,BF,0,0,30.0,4363.0,543.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_045518.png
9996_0001_106730,exp-20260204102540-9996,assay-20260204103330-9793,1,106730,live,4.0,BF,0,0,30.0,4836.0,2988.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_106730.png
9996_0001_014865,exp-20260204102540-9996,assay-20260204103236-0469,1,14865,live,4.0,BF,0,0,30.0,3673.0,2584.0,36.0,112.0,112.0,89.6,images/9996_0001_014865.png
9996_0001_035964,exp-20260204102540-9996,assay-20260204103330-9793,1,35964,live,4.0,BF,0,0,30.0,1498.0,2787.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_035964.png
9996_0001_028663,exp-20260204102540-9996,assay-20260204103330-9793,1,28663,live,4.0,BF,0,0,30.0,4819.0,1255.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_028663.png
9996_0001_073025,exp-20260204102540-9996,assay-20260204103330-9793,1,73025,live,4.0,BF,0,0,30.0,2477.0,1555.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_073025.png
9996_0001_063397,exp-20260204102540-9996,assay-20260204103330-9793,1,63397,live,4.0,BF,0,0,30.0,4368.0,3637.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_063397.png
9996_0001_101121,exp-20260204102540-9996,assay-20260204103330-9793,1,101121,live,4.0,BF,0,0,30.0,4996.0,1802.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_101121.png
9996_0001_085074,exp-20260204102540-9996,assay-20260204103330-9793,1,85074,live,4.0,BF,0,0,30.0,1468.0,3412.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_085074.png
9996_0001_051041,exp-20260204102540-9996,assay-20260204103236-0469,1,51041,live,4.0,BF,0,0,30.0,4477.0,3846.0,36.0,112.0,112.0,89.6,images/9996_0001_051041.png
9996_0001_059453,exp-20260204102540-9996,assay-20260204103330-9793,1,59453,live,4.0,BF,0,0,30.0,1466.0,3218.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_059453.png
9996_0001_103343,exp-20260204102540-9996,assay-20260204103330-9793,1,103343,live,4.0,BF,0,0,30.0,3383.0,2625.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_103343.png
9996_0001_086394,exp-20260204102540-9996,assay-20260204103330-9793,1,86394,live,4.0,BF,0,0,30.0,2459.0,3736.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_086394.png
9996_0001_017906,exp-20260204102540-9996,assay-20260204103236-0469,1,17906,live,4.0,BF,0,0,30.0,948.0,3612.0,36.0,112.0,112.0,89.6,images/9996_0001_017906.png
9996_0001_049456,exp-20260204102540-9996,assay-20260204103330-9793,1,49456,live,4.0,BF,0,0,30.0,1951.0,1539.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_049456.png
9996_0001_031593,exp-20260204102540-9996,assay-20260204103330-9793,1,31593,live,4.0,BF,0,0,30.0,1971.0,2334.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_031593.png
9996_0001_074379,exp-20260204102540-9996,assay-20260204103330-9793,1,74379,live,4.0,BF,0,0,30.0,4731.0,1282.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_074379.png
9996_0001_017371,exp-20260204102540-9996,assay-20260204103330-9793,1,17371,live,4.0,BF,0,0,30.0,4974.0,3009.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_017371.png
9996_0001_080418,exp-20260204102540-9996,assay-20260204103330-9793,1,80418,live,4.0,BF,0,0,30.0,419.0,2692.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_080418.png
9996_0001_012345,exp-20260204102540-9996,assay-20260204103330-9793,1,12345,live,4.0,BF,0,0,30.0,1548.0,2422.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_012345.png
9996_0001_053220,exp-20260204102540-9996,assay-20260204103330-9793,1,53220,live,4.0,BF,0,0,30.0,3526.0,1115.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_053220.png
9996_0001_009524,exp-20260204102540-9996,assay-20260204103330-9793,1,9524,live,4.0,BF,0,0,30.0,2908.0,2598.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_009524.png
9996_0001_111892,exp-20260204102540-9996,assay-20260204103330-9793,1,111892,live,4.0,BF,0,0,30.0,1807.0,2804.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_111892.png
9996_0001_085742,exp-20260204102540-9996,assay-20260204103330-9793,1,85742,live,4.0,BF,0,0,30.0,4427.0,3639.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_085742.png
9996_0001_103631,exp-20260204102540-9996,assay-20260204103330-9793,1,103631,live,4.0,BF,0,0,30.0,5080.0,2893.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_103631.png
9996_0001_017987,exp-20260204102540-9996,assay-20260204103236-0469,1,17987,live,4.0,BF,0,0,30.0,1475.0,3618.0,36.0,112.0,112.0,89.6,images/9996_0001_017987.png
9996_0001_013539,exp-20260204102540-9996,assay-20260204103330-9793,1,13539,live,4.0,BF,0,0,30.0,880.0,3191.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_013539.png
9996_0001_027335,exp-20260204102540-9996,assay-20260204103330-9793,1,27335,live,4.0,BF,0,0,30.0,2387.0,1629.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_027335.png
9996_0001_062005,exp-20260204102540-9996,assay-20260204103330-9793,1,62005,live,4.0,BF,0,0,30.0,2427.0,2828.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_062005.png
9996_0001_028105,exp-20260204102540-9996,assay-20260204103330-9793,1,28105,live,4.0,BF,0,0,30.0,1505.0,1430.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_028105.png
9996_0001_005275,exp-20260204102540-9996,assay-20260204103330-9793,1,5275,live,4.0,BF,0,0,30.0,3851.0,1897.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_005275.png
9996_0001_095826,exp-20260204102540-9996,assay-20260204103330-9793,1,95826,live,4.0,BF,0,0,30.0,986.0,956.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_095826.png
9996_0001_088907,exp-20260204102540-9996,assay-20260204103330-9793,1,88907,live,4.0,BF,0,0,30.0,4647.0,3932.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_088907.png
9996_0001_002899,exp-20260204102540-9996,assay-20260204103236-0469,1,2899,live,4.0,BF,0,0,30.0,1544.0,1733.0,36.0,112.0,112.0,89.6,images/9996_0001_002899.png
9996_0001_016232,exp-20260204102540-9996,assay-20260204103236-0469,1,16232,live,4.0,BF,0,0,30.0,2753.0,3249.0,36.0,112.0,112.0,89.6,images/9996_0001_016232.png
9996_0001_097554,exp-20260204102540-9996,assay-20260204103330-9793,1,97554,live,4.0,BF,0,0,30.0,4029.0,1299.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_097554.png
9996_0001_045758,exp-20260204102540-9996,assay-20260204103330-9793,1,45758,live,4.0,BF,0,0,30.0,959.0,576.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_045758.png
9996_0001_014631,exp-20260204102540-9996,assay-20260204103236-0469,1,14631,live,4.0,BF,0,0,30.0,1303.0,2103.0,36.0,112.0,112.0,89.6,images/9996_0001_014631.png
9996_0001_051568,exp-20260204102540-9996,assay-20260204103330-9793,1,51568,live,4.0,BF,0,0,30.0,2622.0,1060.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_051568.png
9996_0001_090332,exp-20260204102540-9996,assay-20260204103330-9793,1,90332,live,4.0,BF,0,0,30.0,4950.0,963.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_090332.png
9996_0001_091776,exp-20260204102540-9996,assay-20260204103330-9793,1,91776,live,4.0,BF,0,0,30.0,2663.0,259.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_091776.png
9996_0001_079657,exp-20260204102540-9996,assay-20260204103330-9793,1,79657,live,4.0,BF,0,0,30.0,3754.0,1994.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_079657.png
9996_0001_016296,exp-20260204102540-9996,assay-20260204103330-9793,1,16296,live,4.0,BF,0,0,30.0,4861.0,2844.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_016296.png
9996_0001_090855,exp-20260204102540-9996,assay-20260204103330-9793,1,90855,live,4.0,BF,0,0,30.0,3075.0,604.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_090855.png
