sample_id,filepath,label,exp_id,mean_intensity,std_intensity,dynamic_range,pct_zero,sharpness,outlier_mean_intensity,outlier_std_intensity,outlier_dynamic_range,outlier_pct_zero,outlier_sharpness,n_outlier_metrics,outlier_in
5738_0001_049992,images/5738_0001_049992.png,live,exp-20260310120827-5738,201.77824376931412,21.972910883541232,255.0,0.18260625275916043,149.3714792579951,False,True,False,False,False,1,std_intensity
5738_0001_049993,images/5738_0001_049993.png,live,exp-20260310120827-5738,201.8150950950951,22.114340334144728,255.0,0.1781781781781782,121.77764535269314,False,True,False,False,False,1,std_intensity
5738_0001_050003,images/5738_0001_050003.png,live,exp-20260310120827-5738,210.94366731945166,23.761190728753437,255.0,0.183845569721434,96.9547882490642,True,False,False,False,False,1,mean_intensity
5738_0001_050025,images/5738_0001_050025.png,live,exp-20260310120827-5738,196.95542585300527,20.929831782294656,255.0,0.17789681984449018,252.02257750133683,False,True,False,False,False,1,std_intensity
5738_0001_050111,images/5738_0001_050111.png,live,exp-20260310120827-5738,203.91443807385428,21.314962576554866,255.0,0.18243053606511367,231.73741458415287,False,True,False,False,False,1,std_intensity
5738_0001_050859,images/5738_0001_050859.png,live,exp-20260310120827-5738,193.9012143157221,21.745236404910848,255.0,0.1800468121711645,65.41854273253311,False,True,False,False,False,1,std_intensity
5738_0001_051004,images/5738_0001_051004.png,live,exp-20260310120827-5738,154.982839033724,20.60089897735335,255.0,0.1933349278482022,102.17528403161364,False,True,False,False,False,1,std_intensity
5738_0001_051049,images/5738_0001_051049.png,live,exp-20260310120827-5738,188.9191308511912,21.620146350757643,255.0,0.17957620016760445,66.25030166898264,False,True,False,False,False,1,std_intensity
5738_0001_051050,images/5738_0001_051050.png,live,exp-20260310120827-5738,164.99567436112108,19.40925997838842,255.0,0.18538452338237052,77.27062909240361,False,True,False,False,False,1,std_intensity
5738_0001_051701,images/5738_0001_051701.png,dead,exp-20260310120827-5738,169.0613924933724,21.158661336976213,255.0,0.19932627718312104,138.88024819242187,False,True,False,False,False,1,std_intensity
5738_0001_055435,images/5738_0001_055435.png,live,exp-20260310120827-5738,181.01415216568,20.27379511984644,255.0,0.18537343778030257,130.66899317208396,False,True,False,False,False,1,std_intensity
5738_0001_058265,images/5738_0001_058265.png,dead,exp-20260310120827-5738,178.956919580559,20.310716786052993,255.0,0.17343806068338583,143.15654258897996,False,True,False,False,False,1,std_intensity
5738_0001_058275,images/5738_0001_058275.png,dead,exp-20260310120827-5738,188.98238895869483,20.461370745945107,255.0,0.18348989808332836,113.8464253426044,False,True,False,False,False,1,std_intensity
5738_0001_059703,images/5738_0001_059703.png,dead,exp-20260310120827-5738,180.92118904262531,20.894556910327545,255.0,0.1854140914709518,90.2792588706865,False,True,False,False,False,1,std_intensity
5738_0001_059852,images/5738_0001_059852.png,live,exp-20260310120827-5738,197.90692419970807,22.24395082651497,255.0,0.17595425189450742,101.67785113611392,False,True,False,False,False,1,std_intensity
5738_0001_063656,images/5738_0001_063656.png,live,exp-20260310120827-5738,138.9667484002153,24.32112056658427,255.0,0.19735661742718738,232.1865630253221,True,False,False,False,False,1,mean_intensity
5738_0001_063715,images/5738_0001_063715.png,live,exp-20260310120827-5738,149.9044353633011,25.820971569104135,255.0,0.187381640586066,238.8577068343693,True,False,False,False,False,1,mean_intensity
5738_0001_067685,images/5738_0001_067685.png,live,exp-20260310120827-5738,188.93661494275798,22.220700146134114,255.0,0.18349355778052573,127.41789062917228,False,True,False,False,False,1,std_intensity
5738_0001_067820,images/5738_0001_067820.png,live,exp-20260310120827-5738,184.01375515818432,21.517944110062597,255.0,0.19536311624105415,107.51354253860148,False,True,False,False,False,1,std_intensity
5738_0001_067827,images/5738_0001_067827.png,live,exp-20260310120827-5738,180.92458585012858,20.880747492791645,255.0,0.19536311624105415,137.53243286570208,False,True,False,False,False,1,std_intensity
5738_0001_067833,images/5738_0001_067833.png,live,exp-20260310120827-5738,160.91926963940438,22.086453104311634,255.0,0.1813941435605079,167.3178872014582,False,True,False,False,False,1,std_intensity
5738_0001_067840,images/5738_0001_067840.png,live,exp-20260310120827-5738,172.93574561403508,21.571591752486086,255.0,0.1774322169059011,139.82143093975114,False,True,False,False,False,1,std_intensity
5738_0001_067842,images/5738_0001_067842.png,live,exp-20260310120827-5738,178.0120436282427,19.731086156494463,255.0,0.18344599310083548,132.68775399783468,False,True,False,False,False,1,std_intensity
5738_0001_067889,images/5738_0001_067889.png,live,exp-20260310120827-5738,168.93561761246985,19.431357862451243,255.0,0.18935996332396499,174.75672216969852,False,True,False,False,False,1,std_intensity
5738_0001_067930,images/5738_0001_067930.png,live,exp-20260310120827-5738,191.86374900079937,22.46585429327022,255.0,0.18185451638689049,126.46651510966365,False,True,False,False,False,1,std_intensity
5738_0001_067933,images/5738_0001_067933.png,live,exp-20260310120827-5738,189.018866419369,21.11062984283132,255.0,0.1894619281241275,138.49923964482466,False,True,False,False,False,1,std_intensity
5738_0001_068900,images/5738_0001_068900.png,dead,exp-20260310120827-5738,168.98321371610845,21.61437248235535,255.0,0.1814194577352472,109.3346796775987,False,True,False,False,False,1,std_intensity
5738_0001_069837,images/5738_0001_069837.png,live,exp-20260310120827-5738,156.8978493552052,22.43780233332511,255.0,0.1853660481154452,90.28736378537931,False,True,False,False,False,1,std_intensity
5738_0001_069912,images/5738_0001_069912.png,live,exp-20260310120827-5738,178.92315361301644,21.176029538851687,255.0,0.18743021215504865,109.82328117527966,False,True,False,False,False,1,std_intensity
5738_0001_069958,images/5738_0001_069958.png,live,exp-20260310120827-5738,190.9480659670165,22.458270515566664,255.0,0.1839080459770115,137.32365077042888,False,True,False,False,False,1,std_intensity
5738_0001_069987,images/5738_0001_069987.png,live,exp-20260310120827-5738,170.97522374374614,19.62239573095494,255.0,0.18537343778030257,94.84688597114273,False,True,False,False,False,1,std_intensity
5738_0001_069992,images/5738_0001_069992.png,live,exp-20260310120827-5738,169.9080452896384,21.766477624056115,255.0,0.19535143324163778,131.69732515475272,False,True,False,False,False,1,std_intensity
5738_0001_070873,images/5738_0001_070873.png,live,exp-20260310120827-5738,193.9679503799286,20.694645519294923,255.0,0.18747133084701142,183.7140338534342,False,True,False,False,False,1,std_intensity
5738_0001_071174,images/5738_0001_071174.png,dead,exp-20260310120827-5738,175.05023723137035,21.480615388998313,255.0,0.19137992902994297,103.92985987913904,False,True,False,False,False,1,std_intensity
5738_0001_071203,images/5738_0001_071203.png,dead,exp-20260310120827-5738,172.89216018498215,21.602847277084145,255.0,0.20730759264058046,109.41575314469756,False,True,False,False,False,1,std_intensity
5738_0001_071361,images/5738_0001_071361.png,dead,exp-20260310120827-5738,164.9709792509617,21.991345048828965,255.0,0.19732514799386097,113.84068255106963,False,True,False,False,False,1,std_intensity
5738_0001_071744,images/5738_0001_071744.png,dead,exp-20260310120827-5738,175.91406639417804,22.44826821407753,255.0,0.1914066394178048,257.03671040887104,False,True,False,False,False,1,std_intensity
5738_0001_073280,images/5738_0001_073280.png,live,exp-20260310120827-5738,196.89988190788816,21.463501952864263,255.0,0.1821420708152359,134.0385491624452,False,True,False,False,False,1,std_intensity
5738_0001_073312,images/5738_0001_073312.png,live,exp-20260310120827-5738,198.8760143461099,22.179897218097658,255.0,0.17832455068224168,211.19335018313902,False,True,False,False,False,1,std_intensity
5738_0001_077854,images/5738_0001_077854.png,live,exp-20260310120827-5738,202.9336508063548,21.85221426307836,255.0,0.18608187602545118,70.26044005539295,False,True,False,False,False,1,std_intensity
5738_0001_080169,images/5738_0001_080169.png,dead,exp-20260310120827-5738,203.94686193305725,26.962322341125084,255.0,0.22007482544064982,41.97877599974603,False,False,False,True,False,1,pct_zero
5738_0001_085182,images/5738_0001_085182.png,dead,exp-20260310120827-5738,194.86064474816402,23.793421341329882,255.0,0.18209833309987392,472.5646819582413,False,False,False,False,True,1,sharpness
5738_0001_085945,images/5738_0001_085945.png,dead,exp-20260310120827-5738,165.00586124401914,26.466617156335733,255.0,0.22328548644338117,266.9583414659809,False,False,False,True,False,1,pct_zero
5738_0001_086287,images/5738_0001_086287.png,dead,exp-20260310120827-5738,178.9752352847344,20.646398054780835,255.0,0.17347264316477906,189.48572255124935,False,True,False,False,False,1,std_intensity
5738_0001_087065,images/5738_0001_087065.png,live,exp-20260310120827-5738,184.91817056615827,26.282857922250024,255.0,0.1876547153238042,339.95689983475444,False,False,False,False,True,1,sharpness
5738_0001_088021,images/5738_0001_088021.png,dead,exp-20260310120827-5738,182.83610822060353,29.33513699769667,255.0,0.22212438965820858,296.70142046375395,False,False,False,True,False,1,pct_zero
5738_0001_090027,images/5738_0001_090027.png,live,exp-20260310120827-5738,185.0083938113087,22.15305002776023,255.0,0.17744636733391816,120.58172349889033,False,True,False,False,False,1,std_intensity
5738_0001_090142,images/5738_0001_090142.png,live,exp-20260310120827-5738,155.06264075734927,19.342097966968826,255.0,0.17737917289486796,127.42813948737763,False,True,False,False,False,1,std_intensity
5738_0001_090171,images/5738_0001_090171.png,live,exp-20260310120827-5738,166.00241165567138,20.794806735533545,255.0,0.17539313973651166,131.5083094702969,False,True,False,False,False,1,std_intensity
5738_0001_090175,images/5738_0001_090175.png,live,exp-20260310120827-5738,187.94181339607968,21.430896851904304,255.0,0.17946519372270633,232.1215168465789,False,True,False,False,False,1,std_intensity
5738_0001_090191,images/5738_0001_090191.png,live,exp-20260310120827-5738,193.87296065259116,21.999882215551334,255.0,0.19593730006397955,205.1921421645309,False,True,False,False,False,1,std_intensity
5738_0001_090223,images/5738_0001_090223.png,live,exp-20260310120827-5738,197.86233089487925,21.764563609212278,255.0,0.17436616895480508,133.21067699711233,False,True,False,False,False,1,std_intensity
5738_0001_090238,images/5738_0001_090238.png,live,exp-20260310120827-5738,204.8367387780424,22.15126955999948,255.0,0.17610918769637177,159.5142897954931,False,True,False,False,False,1,std_intensity
5738_0001_090268,images/5738_0001_090268.png,live,exp-20260310120827-5738,199.85232802643438,21.839663997826015,255.0,0.1842395113647742,137.64988228879744,False,True,False,False,False,1,std_intensity
5738_0001_091241,images/5738_0001_091241.png,live,exp-20260310120827-5738,185.9082620059456,22.439378591041926,255.0,0.18754613834520462,107.46915433754032,False,True,False,False,False,1,std_intensity
5738_0001_091284,images/5738_0001_091284.png,live,exp-20260310120827-5738,162.96896551724137,21.19276575384148,255.0,0.19533585808251944,92.21683053575708,False,True,False,False,False,1,std_intensity
5738_0001_091290,images/5738_0001_091290.png,live,exp-20260310120827-5738,179.013774818595,21.449750779440926,255.0,0.19137229885974005,139.88624196808533,False,True,False,False,False,1,std_intensity
5738_0001_091709,images/5738_0001_091709.png,dead,exp-20260310120827-5738,161.01205923976957,21.924767809129065,255.0,0.20131953995495225,133.49406395001253,False,True,False,False,False,1,std_intensity
5738_0001_093212,images/5738_0001_093212.png,live,exp-20260310120827-5738,168.98941556370596,21.368378181415103,255.0,0.1833838303300909,117.0680855833627,False,True,False,False,False,1,std_intensity
5738_0001_093305,images/5738_0001_093305.png,live,exp-20260310120827-5738,191.84861560589715,22.46865108222437,255.0,0.18578448999160974,138.97165752618463,False,True,False,False,False,1,std_intensity
5738_0001_093591,images/5738_0001_093591.png,dead,exp-20260310120827-5738,171.9626048996352,19.97588288511228,255.0,0.1813941435605079,201.21736108365832,False,True,False,False,False,1,std_intensity
5738_0001_094342,images/5738_0001_094342.png,dead,exp-20260310120827-5738,189.93105580152368,21.095989604432614,255.0,0.18347891986757608,154.50407446355229,False,True,False,False,False,1,std_intensity
5738_0001_094410,images/5738_0001_094410.png,dead,exp-20260310120827-5738,198.93976096254548,27.126286894655383,255.0,0.22384778350721507,62.94812758454347,False,False,False,True,False,1,pct_zero
5738_0001_094629,images/5738_0001_094629.png,dead,exp-20260310120827-5738,178.93040548622463,20.896273379951232,255.0,0.18340576532036204,88.65035772573877,False,True,False,False,False,1,std_intensity
5738_0001_094640,images/5738_0001_094640.png,live,exp-20260310120827-5738,187.04559500787497,22.072576714109186,255.0,0.1774357543013218,98.92347587281976,False,True,False,False,False,1,std_intensity
5738_0001_094723,images/5738_0001_094723.png,live,exp-20260310120827-5738,206.85381228737242,21.96543535159948,255.0,0.1821092655593356,132.2536115764833,False,True,False,False,False,1,std_intensity
5738_0001_095642,images/5738_0001_095642.png,live,exp-20260310120827-5738,174.02360164254674,21.313890894332744,255.0,0.18737790535422397,161.91118989110853,False,True,False,False,False,1,std_intensity
5738_0001_095664,images/5738_0001_095664.png,live,exp-20260310120827-5738,178.94073320973627,21.548946421510532,255.0,0.18938261268265455,79.87737671749818,False,True,False,False,False,1,std_intensity
5738_0001_100107,images/5738_0001_100107.png,live,exp-20260310120827-5738,176.9705325278625,22.31893870602138,255.0,0.1834240484877485,60.75714911729573,False,True,False,False,False,1,std_intensity
5738_0001_100327,images/5738_0001_100327.png,live,exp-20260310120827-5738,190.98619656412305,30.324721972694995,255.0,0.2137435077906512,128.7950186978554,False,False,False,True,False,1,pct_zero
5738_0001_101705,images/5738_0001_101705.png,dead,exp-20260310120827-5738,174.99058654594046,22.17291796665324,255.0,0.18747133084701142,110.03880851497324,False,True,False,False,False,1,std_intensity
5738_0001_102181,images/5738_0001_102181.png,live,exp-20260310120827-5738,185.72925633069764,28.79264174114706,255.0,0.21419277349614654,184.10398870761682,False,False,False,True,False,1,pct_zero
5738_0001_102794,images/5738_0001_102794.png,dead,exp-20260310120827-5738,162.9599354182862,26.693321010268683,255.0,0.21726564212960195,203.55867461612908,False,False,False,True,False,1,pct_zero
5738_0001_103396,images/5738_0001_103396.png,dead,exp-20260310120827-5738,191.99634701373364,21.113386239051987,255.0,0.18364739699776428,42.92690721730152,False,True,False,False,False,1,std_intensity
5738_0001_104072,images/5738_0001_104072.png,dead,exp-20260310120827-5738,199.83175379190126,22.32567485678827,255.0,0.18433549059287904,250.51881468671155,False,True,False,False,False,1,std_intensity
5738_0001_104564,images/5738_0001_104564.png,live,exp-20260310120827-5738,211.94978117943288,22.587144776013403,255.0,0.17785415958913692,138.35080358677033,True,False,False,False,False,1,mean_intensity
5738_0001_105192,images/5738_0001_105192.png,dead,exp-20260310120827-5738,187.98792270531402,21.409572127457718,255.0,0.18365472910927455,125.64256439485297,False,True,False,False,False,1,std_intensity
5738_0001_107883,images/5738_0001_107883.png,dead,exp-20260310120827-5738,199.86032433299258,22.413702509291976,255.0,0.18441678192715535,169.31675476339657,False,True,False,False,False,1,std_intensity
5738_0001_109291,images/5738_0001_109291.png,live,exp-20260310120827-5738,167.9142412885735,27.503787339879327,255.0,0.1953592217526513,354.05384025071214,False,False,False,False,True,1,sharpness
5738_0001_110396,images/5738_0001_110396.png,live,exp-20260310120827-5738,182.00307287093943,27.39681645839148,255.0,0.18556947880916275,330.7343014779861,False,False,False,False,True,1,sharpness
5738_0001_112500,images/5738_0001_112500.png,dead,exp-20260310120827-5738,195.95166066426572,20.774494364237444,255.0,0.18007202881152462,249.5552193787832,False,True,False,False,False,1,std_intensity
5738_0001_114150,images/5738_0001_114150.png,dead,exp-20260310120827-5738,190.9419412822049,20.704566013100592,255.0,0.18374276013580987,103.03877116012387,False,True,False,False,False,1,std_intensity
5738_0001_114466,images/5738_0001_114466.png,dead,exp-20260310120827-5738,181.89767673746135,21.025801175533985,255.0,0.1814737261940373,62.78221013882928,False,True,False,False,False,1,std_intensity
5738_0001_116246,images/5738_0001_116246.png,dead,exp-20260310120827-5738,176.96356856567428,26.154246993189517,255.0,0.18943548226285667,401.0056401481477,False,False,False,False,True,1,sharpness
5738_0001_116274,images/5738_0001_116274.png,dead,exp-20260310120827-5738,178.02699577318765,21.974078940904953,255.0,0.19339660259988833,280.8642119431451,False,True,False,False,False,1,std_intensity
5738_0001_117583,images/5738_0001_117583.png,dead,exp-20260310120827-5738,200.96288663919012,20.028544990475737,255.0,0.18006482333640111,269.9264750444233,False,True,False,False,False,1,std_intensity
5738_0001_120473,images/5738_0001_120473.png,live,exp-20260310120827-5738,198.90320899561044,26.08929381285359,255.0,0.18239762682648172,372.64270697902583,False,False,False,False,True,1,sharpness
9996_0001_048981,images/9996_0001_048981.png,dead,exp-20260204102540-9996,154.88331470095025,36.395601413527935,255.0,0.24954084484548428,21.938638062248,False,True,False,True,False,2,"std_intensity,pct_zero"
9996_0001_056812,images/9996_0001_056812.png,dead,exp-20260204102540-9996,174.8265505810935,27.548087933916513,255.0,0.19369783138304245,506.1629284082893,False,False,False,False,True,1,sharpness
9996_0001_072567,images/9996_0001_072567.png,dead,exp-20260204102540-9996,179.93341851504323,27.216735344261444,255.0,0.1996446325540538,371.7158342276512,False,False,False,False,True,1,sharpness
9996_0001_088959,images/9996_0001_088959.png,dead,exp-20260204102540-9996,174.85849584398977,28.038153733959124,255.0,0.18781969309462915,407.4596383768162,False,False,False,False,True,1,sharpness
9996_0001_099748,images/9996_0001_099748.png,dead,exp-20260204102540-9996,184.94108601441894,31.696143954496073,255.0,0.23365885806722186,68.58304928963872,False,False,False,True,False,1,pct_zero
9996_0001_006226,images/9996_0001_006226.png,dead,exp-20260204102540-9996,186.9512170770183,17.6051279583054,178.0,0.0,0.5793396975315096,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_016633,images/9996_0001_016633.png,dead,exp-20260204102540-9996,140.9470975463794,28.726155587118512,255.0,0.18751246758428086,67.17486493511205,True,False,False,False,False,1,mean_intensity
9996_0001_061553,images/9996_0001_061553.png,dead,exp-20260204102540-9996,172.80201402625428,30.86739190754885,255.0,0.1998041918919459,331.3577110038634,False,False,False,False,True,1,sharpness
9996_0001_069993,images/9996_0001_069993.png,dead,exp-20260204102540-9996,172.0544334336929,23.869755473023055,255.0,0.19340817099674995,425.0806525728272,False,False,False,False,True,1,sharpness
9996_0001_092709,images/9996_0001_092709.png,dead,exp-20260204102540-9996,106.00785298572909,23.44693600067124,255.0,0.1833692099178825,138.02585227108014,True,False,False,False,False,1,mean_intensity
9996_0001_104865,images/9996_0001_104865.png,dead,exp-20260204102540-9996,166.89829832226147,26.503196884647096,255.0,0.1895186226983462,335.4867850803389,False,False,False,False,True,1,sharpness
9996_0001_105046,images/9996_0001_105046.png,dead,exp-20260204102540-9996,4.52863919005102,2.4459920649906657,15.0,5.506616709183673,120.19829943320943,True,True,True,True,False,4,"mean_intensity,std_intensity,dynamic_range,pct_zero"
9996_0001_058063,images/9996_0001_058063.png,dead,exp-20260204102540-9996,177.80852892958535,28.30386875315935,255.0,0.2139229877244192,115.46335817823439,False,False,False,True,False,1,pct_zero
9996_0001_081736,images/9996_0001_081736.png,dead,exp-20260204102540-9996,170.8958670422085,33.108029092013076,255.0,0.20774654920996385,151.52447555324486,False,True,False,False,False,1,std_intensity
9996_0001_103754,images/9996_0001_103754.png,dead,exp-20260204102540-9996,4.551020408163265,2.438331342707222,17.0,5.327248086734694,119.32154140128124,True,True,True,True,False,4,"mean_intensity,std_intensity,dynamic_range,pct_zero"
9996_0001_009025,images/9996_0001_009025.png,dead,exp-20260204102540-9996,163.97134590441982,26.782192211787592,255.0,0.18357777112640924,358.9779466371855,False,False,False,False,True,1,sharpness
9996_0001_047724,images/9996_0001_047724.png,dead,exp-20260204102540-9996,142.8801714684478,26.55984221401483,255.0,0.20137573522081548,251.34973436843458,True,False,False,False,False,1,mean_intensity
9996_0001_053117,images/9996_0001_053117.png,dead,exp-20260204102540-9996,150.92511812436453,27.0679675777615,255.0,0.225283598157858,87.53110260246996,True,False,False,True,False,2,"mean_intensity,pct_zero"
9996_0001_077164,images/9996_0001_077164.png,dead,exp-20260204102540-9996,184.8380765848589,29.32580092781387,255.0,0.17587337117275562,344.9587764765405,False,False,False,False,True,1,sharpness
9996_0001_084444,images/9996_0001_084444.png,dead,exp-20260204102540-9996,133.8910776592563,27.412449866461014,255.0,0.18741900109660053,160.83644923575196,True,False,False,False,False,1,mean_intensity
9996_0001_098620,images/9996_0001_098620.png,dead,exp-20260204102540-9996,124.93355806438744,30.99781535248074,255.0,0.20943870427254954,42.76560025478724,True,False,False,False,False,1,mean_intensity
9996_0001_108926,images/9996_0001_108926.png,dead,exp-20260204102540-9996,4.534757653061225,2.438323148282777,14.0,5.534518494897959,119.33722901561595,True,True,True,True,False,4,"mean_intensity,std_intensity,dynamic_range,pct_zero"
9996_0001_000423,images/9996_0001_000423.png,dead,exp-20260204102540-9996,149.89199600798403,31.733395579703544,255.0,0.20958083832335328,48.540349496948586,True,False,False,False,False,1,mean_intensity
9996_0001_047619,images/9996_0001_047619.png,dead,exp-20260204102540-9996,170.99429187290437,18.457401819625,191.0,0.0,0.5457201843407627,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_050500,images/9996_0001_050500.png,dead,exp-20260204102540-9996,122.90209176653572,30.068006453296647,255.0,0.21934634788330776,124.51490033383585,True,False,False,True,False,2,"mean_intensity,pct_zero"
9996_0001_061245,images/9996_0001_061245.png,dead,exp-20260204102540-9996,182.9292854572354,26.165094253157687,255.0,0.1839337838378184,422.7217764172749,False,False,False,False,True,1,sharpness
9996_0001_070492,images/9996_0001_070492.png,dead,exp-20260204102540-9996,120.98781679328428,29.51803755683581,255.0,0.19540986221610734,84.4569317133756,True,False,False,False,False,1,mean_intensity
9996_0001_079755,images/9996_0001_079755.png,dead,exp-20260204102540-9996,177.85811945310627,28.85457624291638,255.0,0.2038858239385944,334.98713443283657,False,False,False,False,True,1,sharpness
9996_0001_093402,images/9996_0001_093402.png,dead,exp-20260204102540-9996,150.882241499651,26.748731153607224,255.0,0.19343902682221556,186.1171551727041,True,False,False,False,False,1,mean_intensity
9996_0001_009836,images/9996_0001_009836.png,dead,exp-20260204102540-9996,146.01104707970248,30.127996001923908,255.0,0.19541765538694691,35.65584539316756,True,False,False,False,False,1,mean_intensity
9996_0001_013991,images/9996_0001_013991.png,dead,exp-20260204102540-9996,176.05347391079044,20.146380811793343,193.0,0.0,0.5385738951615479,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_060907,images/9996_0001_060907.png,dead,exp-20260204102540-9996,146.89092034091135,32.44870663212671,255.0,0.18961697371309955,84.90873369432582,True,False,False,False,False,1,mean_intensity
9996_0001_074547,images/9996_0001_074547.png,dead,exp-20260204102540-9996,150.87221645781787,28.59600490299722,255.0,0.18357410806927926,146.81387542220682,True,False,False,False,False,1,mean_intensity
9996_0001_102869,images/9996_0001_102869.png,dead,exp-20260204102540-9996,150.93741393418085,30.778996617949446,255.0,0.19957291396411678,116.03701012902468,True,False,False,False,False,1,mean_intensity
9996_0001_109748,images/9996_0001_109748.png,dead,exp-20260204102540-9996,4.530373086734694,2.455299152788482,15.0,5.747767857142857,119.40256444857522,True,True,True,True,False,4,"mean_intensity,std_intensity,dynamic_range,pct_zero"
9996_0001_070534,images/9996_0001_070534.png,dead,exp-20260204102540-9996,136.9440478564307,26.519464812170156,255.0,0.18145563310069793,61.291545858004056,True,False,False,False,False,1,mean_intensity
9996_0001_076728,images/9996_0001_076728.png,dead,exp-20260204102540-9996,4.52766262755102,2.4377191337304103,15.0,5.636160714285714,118.57010332404478,True,True,True,True,False,4,"mean_intensity,std_intensity,dynamic_range,pct_zero"
9996_0001_078050,images/9996_0001_078050.png,dead,exp-20260204102540-9996,4.535594706632653,2.4517523369952716,15.0,5.584343112244898,120.71371884316947,True,True,True,True,False,4,"mean_intensity,std_intensity,dynamic_range,pct_zero"
9996_0001_096137,images/9996_0001_096137.png,dead,exp-20260204102540-9996,177.92275774018512,25.178239857619925,255.0,0.19948930737312479,445.85766491971316,False,False,False,False,True,1,sharpness
9996_0001_117554,images/9996_0001_117554.png,dead,exp-20260204102540-9996,4.533342633928571,2.4477814045533135,15.0,5.480707908163265,120.33191279480903,True,True,True,True,False,4,"mean_intensity,std_intensity,dynamic_range,pct_zero"
9996_0001_084594,images/9996_0001_084594.png,dead,exp-20260204102540-9996,174.9853727650064,16.53226959204089,141.0,0.0,0.5748069081243176,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_059175,images/9996_0001_059175.png,dead,exp-20260204102540-9996,168.97861815860858,25.434785169262796,255.0,0.19147917663954045,399.92440470278575,False,False,False,False,True,1,sharpness
9996_0001_066722,images/9996_0001_066722.png,dead,exp-20260204102540-9996,140.9573670462023,22.588358061919728,207.0,0.0,0.5221997255075786,True,False,True,True,False,3,"mean_intensity,dynamic_range,pct_zero"
9996_0001_089598,images/9996_0001_089598.png,dead,exp-20260204102540-9996,189.79568019857476,27.02140276925758,255.0,0.17815677796460885,369.2906447632504,False,False,False,False,True,1,sharpness
9996_0001_092404,images/9996_0001_092404.png,dead,exp-20260204102540-9996,152.88929646538148,26.640628688029278,255.0,0.1873965830027312,120.99886153337681,True,False,False,False,False,1,mean_intensity
9996_0001_093660,images/9996_0001_093660.png,dead,exp-20260204102540-9996,149.99469601802556,26.589991880870837,255.0,0.20139179677374328,227.3794789654603,True,False,False,False,False,1,mean_intensity
9996_0001_059333,images/9996_0001_059333.png,dead,exp-20260204102540-9996,173.92839012691115,28.46019572171161,255.0,0.1798740881383032,372.70499844037624,False,False,False,False,True,1,sharpness
9996_0001_106497,images/9996_0001_106497.png,dead,exp-20260204102540-9996,137.05506616709184,25.13821045270398,192.0,0.0,0.5955685415144875,True,False,True,True,False,3,"mean_intensity,dynamic_range,pct_zero"
9996_0001_012518,images/9996_0001_012518.png,dead,exp-20260204102540-9996,185.79797029504783,26.32756875634587,255.0,0.1801513271147764,337.5712917091539,False,False,False,False,True,1,sharpness
9996_0001_015813,images/9996_0001_015813.png,dead,exp-20260204102540-9996,188.90111250923763,24.893682657976797,255.0,0.17776179918908663,361.0205164124165,False,False,False,False,True,1,sharpness
9996_0001_070374,images/9996_0001_070374.png,dead,exp-20260204102540-9996,151.85972371940753,30.478066703410956,255.0,0.19563221144248813,88.64486502618455,True,False,False,False,False,1,mean_intensity
9996_0001_073901,images/9996_0001_073901.png,dead,exp-20260204102540-9996,179.9120584944862,29.838627861744285,255.0,0.19777848809333548,405.78380116847325,False,False,False,False,True,1,sharpness
9996_0001_088632,images/9996_0001_088632.png,dead,exp-20260204102540-9996,143.85979089349135,30.253978241901383,255.0,0.20152440241031164,28.09515593963523,True,False,False,False,False,1,mean_intensity
9996_0001_002249,images/9996_0001_002249.png,dead,exp-20260204102540-9996,131.00941326632363,28.800213655250126,255.0,0.19544493638067886,133.77404964662836,True,False,False,False,False,1,mean_intensity
9996_0001_002553,images/9996_0001_002553.png,dead,exp-20260204102540-9996,131.98966748449126,32.01234809273209,255.0,0.20146410547942475,81.73648744052588,True,False,False,False,False,1,mean_intensity
9996_0001_023263,images/9996_0001_023263.png,dead,exp-20260204102540-9996,152.98308904177884,27.889723319822757,255.0,0.20341011067903078,45.5107909203271,True,False,False,False,False,1,mean_intensity
9996_0001_058573,images/9996_0001_058573.png,dead,exp-20260204102540-9996,171.81138406231275,32.9820489425424,255.0,0.20770920711004592,76.81124454753873,False,True,False,False,False,1,std_intensity
9996_0001_067114,images/9996_0001_067114.png,dead,exp-20260204102540-9996,116.9413887282949,27.935338907598787,255.0,0.19935806702418213,31.946148550873215,True,False,False,False,False,1,mean_intensity
9996_0001_104045,images/9996_0001_104045.png,dead,exp-20260204102540-9996,185.86398689415432,27.036062876535386,255.0,0.18779717904662963,458.6612116220123,False,False,False,False,True,1,sharpness
9996_0001_055045,images/9996_0001_055045.png,dead,exp-20260204102540-9996,201.85219080422942,24.97053214441488,255.0,0.1762255687279718,330.23331872467895,False,False,False,False,True,1,sharpness
9996_0001_078551,images/9996_0001_078551.png,dead,exp-20260204102540-9996,183.81991961768412,15.880641078813568,137.0,0.0,0.5768844283781192,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
